province/territory,2016,2017,2018,2019,2020,2021,2022,2023,csd_code,csd_name
Ontario,300.0,353.0,368.0,458.0,314.0,483.0,639.0,349.0,3534010,Malahide
Ontario,0.0,0.0,1.0,3.0,1.0,4.0,2.0,33.0,3534011,Aylmer
Ontario,58.0,36.0,71.0,81.0,98.0,97.0,88.0,166.0,3534020,Central Elgin
Ontario,16.0,17.0,22.0,20.0,17.0,25.0,34.0,46.0,3534021,St. Thomas
Ontario,151.0,280.0,283.0,377.0,601.0,423.0,370.0,350.0,3534024,Southwold
Ontario,7.0,0.0,7.0,5.0,16.0,4.0,23.0,13.0,3534030,Dutton/Dunwich
Ontario,79.0,36.0,68.0,30.0,62.0,41.0,38.0,31.0,3534042,West Elgin
Ontario,1531.0,1689.0,2072.0,1858.0,2004.0,2220.0,2352.0,2490.0,3536020,Chatham-Kent
Ontario,40.0,49.0,45.0,47.0,45.0,45.0,45.0,51.0,3537001,Pelee
Ontario,2501.0,3068.0,3523.0,3574.0,3826.0,3941.0,4126.0,4773.0,3537003,Leamington
Ontario,2748.0,2709.0,2903.0,2805.0,2563.0,3342.0,3154.0,3009.0,3537013,Kingsville
Ontario,123.0,183.0,213.0,122.0,166.0,190.0,203.0,212.0,3537016,Essex
Ontario,0.0,26.0,5.0,6.0,12.0,127.0,102.0,130.0,3537028,Amherstburg
Ontario,2.0,34.0,69.0,34.0,35.0,40.0,50.0,58.0,3537034,LaSalle
Ontario,116.0,134.0,108.0,99.0,61.0,208.0,175.0,337.0,3537039,Windsor
Ontario,50.0,108.0,104.0,141.0,131.0,11.0,141.0,145.0,3537048,Tecumseh
Ontario,218.0,263.0,323.0,433.0,590.0,567.0,879.0,1157.0,3537064,Lakeshore
Ontario,71.0,85.0,44.0,66.0,71.0,8.0,113.0,108.0,3538003,St. Clair
Ontario,100.0,100.0,108.0,108.0,135.0,137.0,91.0,108.0,3538007,Dawn-Euphemia
Ontario,1.0,6.0,10.0,11.0,8.0,9.0,6.0,12.0,3538015,Brooke-Alvinston
Ontario,16.0,0.0,0.0,1.0,63.0,5.0,10.0,6.0,3538016,Enniskillen
Ontario,5.0,4.0,0.0,1.0,0.0,5.0,3.0,13.0,3538025,Sarnia 45
Ontario,9.0,8.0,12.0,19.0,17.0,24.0,38.0,89.0,3538030,Sarnia
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3538031,Point Edward
Ontario,59.0,71.0,55.0,99.0,183.0,199.0,100.0,118.0,3538035,Plympton-Wyoming
Ontario,25.0,30.0,27.0,41.0,28.0,46.0,54.0,82.0,3538040,Lambton Shores
Ontario,48.0,33.0,74.0,34.0,69.0,48.0,87.0,70.0,3538043,Warwick
Ontario,5.0,6.0,5.0,13.0,19.0,18.0,16.0,14.0,3539005,Southwest Middlesex
Ontario,195.0,226.0,200.0,205.0,209.0,183.0,206.0,278.0,3539015,Strathroy-Caradoc
Ontario,74.0,104.0,113.0,123.0,122.0,194.0,153.0,242.0,3539027,Thames Centre
Ontario,87.0,88.0,78.0,80.0,133.0,94.0,118.0,180.0,3539033,Middlesex Centre
Ontario,95.0,125.0,128.0,135.0,154.0,173.0,344.0,756.0,3539036,London
Ontario,1.0,3.0,6.0,10.0,29.0,8.0,32.0,35.0,3539041,North Middlesex
Ontario,9.0,18.0,40.0,57.0,43.0,43.0,103.0,58.0,3539047,Adelaide-Metcalfe
Ontario,1.0,0.0,0.0,4.0,1.0,6.0,18.0,9.0,3539060,Lucan Biddulph
Ontario,252.0,258.0,277.0,260.0,363.0,246.0,291.0,325.0,3540005,South Huron
Ontario,39.0,19.0,114.0,84.0,44.0,69.0,104.0,103.0,3540010,Bluewater
Ontario,7.0,13.0,6.0,8.0,12.0,3.0,22.0,38.0,3540025,Central Huron
Ontario,1.0,1.0,1.0,0.0,5.0,6.0,11.0,24.0,3540028,Goderich
Ontario,34.0,49.0,37.0,78.0,70.0,88.0,209.0,143.0,3540040,Huron East
Ontario,13.0,19.0,14.0,29.0,11.0,21.0,14.0,15.0,3540046,Howick
Ontario,1.0,0.0,0.0,0.0,4.0,4.0,26.0,16.0,3540050,Morris-Turnberry
Ontario,4.0,19.0,10.0,16.0,7.0,22.0,16.0,21.0,3540055,North Huron
Ontario,0.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,3540063,Ashfield-Colborne-Wawanosh
Ontario,7.0,10.0,16.0,12.0,13.0,27.0,23.0,45.0,3541004,South Bruce
Ontario,0.0,1.0,0.0,12.0,22.0,28.0,21.0,21.0,3541015,Huron-Kinloss
Ontario,18.0,44.0,139.0,19.0,19.0,17.0,42.0,47.0,3541024,Kincardine
Ontario,0.0,87.0,113.0,5.0,135.0,7.0,155.0,219.0,3541032,Brockton
Ontario,5.0,12.0,11.0,17.0,13.0,18.0,45.0,22.0,3541043,Arran-Elderslie
Ontario,3.0,67.0,40.0,46.0,37.0,33.0,86.0,161.0,3541045,Saugeen Shores
Ontario,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,3541055,South Bruce Peninsula
Ontario,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,3541069,Northern Bruce Peninsula
Ontario,8.0,16.0,18.0,29.0,10.0,24.0,33.0,28.0,3542004,West Grey
Ontario,8.0,12.0,4.0,13.0,15.0,8.0,24.0,15.0,3542005,Southgate
Ontario,1.0,4.0,1.0,19.0,13.0,6.0,39.0,68.0,3542015,Grey Highlands
Ontario,1.0,7.0,5.0,5.0,13.0,10.0,77.0,39.0,3542029,Hanover
Ontario,2.0,7.0,1.0,0.0,0.0,0.0,6.0,0.0,3542037,Chatsworth
Ontario,328.0,620.0,690.0,478.0,507.0,484.0,783.0,766.0,3542045,The Blue Mountains
Ontario,79.0,130.0,105.0,145.0,129.0,163.0,149.0,249.0,3542047,Meaford
Ontario,8.0,9.0,13.0,2.0,17.0,24.0,37.0,34.0,3542053,Georgian Bluffs
Ontario,1.0,5.0,19.0,12.0,10.0,4.0,87.0,81.0,3542059,Owen Sound
Ontario,56.0,107.0,140.0,78.0,129.0,117.0,219.0,308.0,3543003,Adjala-Tosorontio
Ontario,103.0,116.0,118.0,152.0,147.0,148.0,99.0,164.0,3543005,Clearview
Ontario,72.0,104.0,144.0,117.0,72.0,88.0,121.0,151.0,3543007,New Tecumseth
Ontario,72.0,71.0,51.0,49.0,55.0,53.0,66.0,88.0,3543009,Springwater
Ontario,237.0,277.0,378.0,260.0,301.0,284.0,323.0,414.0,3543014,Bradford West Gwillimbury
Ontario,1.0,4.0,5.0,11.0,6.0,9.0,18.0,18.0,3543015,Severn
Ontario,102.0,207.0,61.0,117.0,120.0,117.0,183.0,240.0,3543017,Innisfil
Ontario,1.0,2.0,1.0,0.0,1.0,0.0,21.0,15.0,3543019,Ramara
Ontario,19.0,33.0,28.0,26.0,29.0,33.0,26.0,88.0,3543021,Essa
Ontario,6.0,8.0,1.0,6.0,5.0,1.0,7.0,74.0,3543023,Oro-Medonte
Ontario,8.0,15.0,5.0,39.0,46.0,29.0,154.0,152.0,3543031,Collingwood
Ontario,26.0,42.0,46.0,59.0,68.0,66.0,180.0,318.0,3543042,Barrie
Ontario,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3543050,Mnjikaning First Nation 32
Ontario,8.0,1.0,11.0,16.0,13.0,16.0,56.0,36.0,3543052,Orillia
Ontario,0.0,1.0,4.0,3.0,12.0,4.0,28.0,29.0,3543064,Wasaga Beach
Ontario,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3543071,Tay
Ontario,1.0,0.0,1.0,0.0,8.0,0.0,9.0,5.0,3543072,Penetanguishene
Ontario,5.0,11.0,18.0,17.0,10.0,38.0,104.0,72.0,3543074,Midland
Ontario,0.0,4.0,4.0,5.0,11.0,7.0,25.0,39.0,3544002,Gravenhurst
Ontario,3.0,8.0,6.0,15.0,16.0,20.0,36.0,46.0,3544018,Bracebridge
Ontario,3.0,5.0,3.0,4.0,7.0,5.0,3.0,8.0,3544027,Lake of Bays
Ontario,11.0,8.0,7.0,12.0,17.0,51.0,87.0,127.0,3544042,Huntsville
Ontario,6.0,8.0,45.0,11.0,15.0,19.0,70.0,83.0,3544053,Muskoka Lakes
Ontario,0.0,0.0,1.0,3.0,0.0,1.0,3.0,5.0,3544065,Georgian Bay
Ontario,1.0,2.0,6.0,3.0,6.0,0.0,16.0,11.0,3546015,Minden Hills
Ontario,0.0,0.0,2.0,5.0,0.0,0.0,3.0,1.0,3546018,Algonquin Highlands
Ontario,0.0,0.0,2.0,0.0,2.0,2.0,13.0,14.0,3546024,Dysart et al
Ontario,9.0,8.0,10.0,13.0,11.0,11.0,19.0,41.0,3547002,Arnprior
Ontario,5.0,24.0,50.0,0.0,24.0,15.0,32.0,21.0,3547003,McNab/Braeside
Ontario,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3547008,Greater Madawaska
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3547020,"Brudenell, Lyndoch and Raglan"
Ontario,1.0,0.0,1.0,0.0,0.0,0.0,7.0,18.0,3547030,Madawaska Valley
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3547033,"Killaloe, Hagarty and Richards"
Ontario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3547035,Bonnechere Valley
Ontario,0.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,3547043,Admaston/Bromley
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3547046,Horton
Ontario,0.0,0.0,0.0,0.0,2.0,2.0,2.0,60.0,3547048,Renfrew
Ontario,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3547056,Whitewater Region
Ontario,0.0,4.0,6.0,4.0,6.0,12.0,37.0,71.0,3547064,Pembroke
Ontario,0.0,0.0,2.0,0.0,0.0,1.0,13.0,9.0,3547075,Laurentian Valley
Ontario,2.0,2.0,5.0,7.0,12.0,11.0,15.0,52.0,3547076,Petawawa
Ontario,25.0,23.0,16.0,5.0,5.0,4.0,3.0,4.0,3547090,Laurentian Hills
Ontario,0.0,0.0,1.0,2.0,2.0,4.0,7.0,15.0,3547096,Deep River
Ontario,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,3547098,"Head, Clara and Maria"
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3548001,South Algonquin
Ontario,1.0,0.0,0.0,1.0,5.0,3.0,6.0,5.0,3548022,Calvin
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3548027,Bonfield
Ontario,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3548034,East Ferris
Ontario,7.0,9.0,5.0,21.0,12.0,9.0,68.0,58.0,3548044,North Bay
Ontario,14.0,14.0,31.0,4.0,37.0,7.0,42.0,36.0,3548055,West Nipissing / Nipissing Ouest
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3548069,Temagami
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3548073,Nipissing 10
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3548094,"Nipissing, Unorganized, North Part"
Ontario,0.0,0.0,1.0,1.0,0.0,6.0,14.0,7.0,3549003,Seguin
Ontario,1.0,1.0,0.0,0.0,3.0,0.0,18.0,24.0,3549005,The Archipelago
Ontario,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3549012,McMurrich/Monteith
Ontario,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3549014,Perry
Ontario,1.0,0.0,0.0,3.0,4.0,4.0,1.0,10.0,3549019,Armour
Ontario,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3549031,McDougall
Ontario,3.0,5.0,1.0,1.0,8.0,0.0,29.0,39.0,3549032,Parry Sound
Ontario,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,3549036,Carling
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3549039,Whitestone
Ontario,1.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,3549066,Callander
Ontario,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,3549096,"Parry Sound, Unorganized, Centre Part"
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3551006,Central Manitoulin
Ontario,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3551017,Northeastern Manitoulin and the Islands
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3551027,Gordon/Barrie Island
Ontario,0.0,0.0,0.0,2.0,1.0,0.0,1.0,57.0,3552001,French River / Rivière des Français
Ontario,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3552013,Markstay-Warren
Ontario,2.0,0.0,0.0,2.0,2.0,1.0,6.0,5.0,3552026,Espanola
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3552028,Baldwin
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3552031,Nairn and Hyman
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3552036,Killarney
Ontario,0.0,1.0,0.0,12.0,2.0,2.0,9.0,7.0,3552092,Chapleau
Ontario,0.0,0.0,0.0,2.0,1.0,2.0,12.0,17.0,3552093,"Sudbury, Unorganized, North Part"
Ontario,35.0,31.0,56.0,47.0,66.0,72.0,168.0,223.0,3553005,Greater Sudbury / Grand Sudbury
Ontario,4.0,2.0,6.0,9.0,17.0,22.0,39.0,42.0,3554020,Temiskaming Shores
Ontario,0.0,1.0,1.0,1.0,0.0,1.0,3.0,9.0,3554034,Hilliard
Ontario,6.0,6.0,6.0,3.0,10.0,7.0,10.0,13.0,3554036,Armstrong
Ontario,1.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,3554044,Charlton and Dack
Ontario,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3554056,Matachewan
Ontario,2.0,1.0,2.0,0.0,4.0,4.0,18.0,66.0,3554068,Kirkland Lake
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3554094,"Timiskaming, Unorganized, West Part"
Ontario,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3556014,Black River-Matheson
Ontario,13.0,9.0,12.0,37.0,21.0,31.0,95.0,87.0,3556027,Timmins
Ontario,0.0,1.0,1.0,0.0,0.0,1.0,2.0,7.0,3556031,Iroquois Falls
Ontario,1.0,0.0,2.0,3.0,0.0,6.0,5.0,17.0,3556042,Cochrane
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3556048,Smooth Rock Falls
Ontario,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3556056,Moonbeam
Ontario,2.0,1.0,0.0,0.0,3.0,3.0,8.0,13.0,3556066,Kapuskasing
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3556070,Val Rita-Harty
Ontario,1.0,0.0,1.0,0.0,1.0,0.0,7.0,11.0,3556076,Hearst
Ontario,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3556093,Fort Albany (Part) 67
Ontario,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3556094,Factory Island 1
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3556095,Constance Lake 92
Ontario,1.0,0.0,0.0,2.0,13.0,3.0,15.0,16.0,3556106,Moosonee
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3557011,Laird
Ontario,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3557016,Johnson
Ontario,0.0,0.0,1.0,2.0,0.0,1.0,2.0,9.0,3557035,Huron Shores
Ontario,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,3557038,Blind River
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3557039,Spanish
Ontario,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,3557041,Elliot Lake
Ontario,12.0,14.0,26.0,29.0,28.0,18.0,37.0,83.0,3557061,Sault Ste. Marie
Ontario,0.0,8.0,10.0,4.0,3.0,6.0,7.0,18.0,3557076,Wawa
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,3557079,Dubreuilville
Ontario,3.0,4.0,3.0,7.0,7.0,9.0,24.0,16.0,3557091,White River
Ontario,0.0,0.0,0.0,1.0,1.0,0.0,8.0,11.0,3557095,"Algoma, Unorganized, North Part"
Ontario,0.0,0.0,0.0,1.0,0.0,8.0,3.0,26.0,3557096,Hornepayne
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3558001,Neebing
Ontario,11.0,10.0,17.0,23.0,32.0,23.0,63.0,180.0,3558004,Thunder Bay
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3558011,Oliver Paipoonge
Ontario,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3558028,Shuniah
Ontario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,3558051,Schreiber
Ontario,1.0,0.0,1.0,1.0,3.0,1.0,24.0,14.0,3558054,Terrace Bay
Ontario,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,3558059,Marathon
Ontario,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,3558066,Manitouwadge
Ontario,0.0,0.0,3.0,0.0,2.0,2.0,9.0,18.0,3558075,Greenstone
Ontario,0.0,1.0,0.0,0.0,2.0,1.0,4.0,4.0,3558090,"Thunder Bay, Unorganized"
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,3559001,Atikokan
Ontario,0.0,1.0,2.0,7.0,11.0,9.0,92.0,40.0,3559012,Fort Frances
Ontario,2.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,3559024,Chapple
Ontario,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3559047,Lake of the Woods
Ontario,0.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,3560001,Ignace
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3560004,Whitefish Bay 32A
Ontario,5.0,2.0,6.0,8.0,19.0,24.0,47.0,64.0,3560010,Kenora
Ontario,2.0,3.0,18.0,17.0,7.0,20.0,44.0,48.0,3560027,Dryden
Ontario,3.0,11.0,9.0,17.0,20.0,10.0,30.0,29.0,3560034,Sioux Lookout
Ontario,1.0,8.0,8.0,8.0,9.0,13.0,16.0,29.0,3560042,Red Lake
Ontario,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3560049,Pickle Lake
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3560051,Attawapiskat 91A
Ontario,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3560056,Lac Seul 28
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3560071,Sandy Lake 88
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3560077,Pikangikum 14
Ontario,5.0,0.0,3.0,0.0,1.0,10.0,11.0,13.0,3560090,"Kenora, Unorganized"
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3560091,Peawanuck
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4806016,Calgary
Ontario,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5915022,Vancouver
Ontario,1763.0,1579.0,634.0,308.0,103.0,146.0,757.0,1448.0,Unspecified,0
Manitoba,3.0,2.0,3.0,0.0,3.0,3.0,2.0,4.0,4601043,Reynolds
Manitoba,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4601046,Whitemouth
Manitoba,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4601051,Pinawa
Manitoba,0.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,4601060,Lac du Bonnet
Manitoba,4.0,7.0,6.0,9.0,5.0,8.0,8.0,7.0,4601071,Alexander
Manitoba,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4601094,"Division No. 1, Unorganized"
Manitoba,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4602024,Emerson-Franklin
Manitoba,42.0,39.0,18.0,21.0,27.0,0.0,42.0,32.0,4602032,De Salaberry
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4602037,St-Pierre-Jolys
Manitoba,3.0,0.0,1.0,2.0,5.0,13.0,37.0,40.0,4602041,Hanover
Manitoba,22.0,13.0,12.0,34.0,7.0,16.0,41.0,63.0,4602044,Steinbach
Manitoba,0.0,0.0,0.0,2.0,0.0,2.0,23.0,24.0,4602046,Niverville
Manitoba,0.0,0.0,0.0,0.0,10.0,8.0,10.0,6.0,4602053,La Broquerie
Manitoba,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4602057,Ste. Anne
Manitoba,5.0,4.0,7.0,6.0,12.0,0.0,0.0,0.0,4602061,Ste. Anne
Manitoba,1.0,3.0,6.0,1.0,4.0,7.0,26.0,9.0,4602069,Taché
Manitoba,0.0,0.0,0.0,2.0,31.0,0.0,64.0,36.0,4602075,Ritchot
Manitoba,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4603030,Montcalm
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4603040,Altona
Manitoba,4.0,4.0,5.0,6.0,6.0,11.0,21.0,23.0,4603041,Rhineland
Manitoba,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4603047,Stanley
Manitoba,57.0,33.0,56.0,103.0,79.0,73.0,115.0,216.0,4603050,Winkler
Manitoba,0.0,2.0,1.0,11.0,8.0,12.0,23.0,19.0,4603053,Morden
Manitoba,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,4603062,Roland
Manitoba,0.0,3.0,1.0,3.0,0.0,2.0,12.0,14.0,4603065,Morris
Manitoba,2.0,3.0,8.0,11.0,1.0,1.0,8.0,17.0,4603067,Morris
Manitoba,0.0,3.0,1.0,3.0,0.0,2.0,1.0,0.0,4603072,Dufferin
Manitoba,59.0,30.0,112.0,72.0,83.0,82.0,57.0,108.0,4603074,Carman
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4604034,Pembina
Manitoba,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4604040,Louise
Manitoba,4.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,4604052,Cartwright-Roblin
Manitoba,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,4604057,Argyle
Manitoba,0.0,2.0,1.0,1.0,0.0,0.0,7.0,3.0,4604064,Lorne
Manitoba,2.0,1.0,1.0,2.0,2.0,0.0,4.0,7.0,4605025,Killarney - Turtle Mountain
Manitoba,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4605038,Deloraine-Winchester
Manitoba,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,4605044,Brenda-Waskada
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4605052,Melita
Manitoba,0.0,0.0,10.0,10.0,10.0,11.0,12.0,12.0,4605056,Two Borders
Manitoba,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4605062,Grassland
Manitoba,3.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,4605071,Prairie Lakes
Manitoba,0.0,1.0,3.0,4.0,0.0,1.0,3.0,2.0,4606023,Pipestone
Manitoba,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4606031,Wallace-Woodworth
Manitoba,4.0,3.0,8.0,7.0,10.0,1.0,18.0,16.0,4606034,Virden
Manitoba,2.0,5.0,4.0,7.0,13.0,20.0,13.0,7.0,4607052,Souris-Glenwood
Manitoba,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4607057,Whitehead
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4607060,Cornwallis
Manitoba,182.0,177.0,160.0,189.0,10.0,229.0,311.0,101.0,4607062,Brandon
Manitoba,1.0,0.0,0.0,2.0,3.0,3.0,7.0,4.0,4607068,Carberry
Manitoba,1.0,2.0,2.0,8.0,11.0,5.0,8.0,0.0,4607076,Riverdale
Manitoba,0.0,1.0,6.0,4.0,0.0,9.0,5.0,12.0,4608032,Norfolk-Treherne
Manitoba,10.0,8.0,7.0,16.0,22.0,12.0,18.0,30.0,4608042,Victoria
Manitoba,144.0,83.0,89.0,96.0,110.0,98.0,113.0,105.0,4608046,North Norfolk
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4608055,Glenella-Lansdowne
Manitoba,0.0,0.0,2.0,0.0,0.0,4.0,0.0,13.0,4608060,WestLake-Gladstone
Manitoba,0.0,0.0,0.0,3.0,2.0,5.0,7.0,11.0,4609018,Grey
Manitoba,1.0,60.0,0.0,6.0,128.0,7.0,60.0,67.0,4609024,Portage la Prairie
Manitoba,162.0,128.0,238.0,227.0,143.0,120.0,110.0,124.0,4609029,Portage la Prairie
Manitoba,2.0,2.0,0.0,7.0,5.0,5.0,26.0,28.0,4610035,Macdonald
Manitoba,5.0,9.0,20.0,13.0,7.0,2.0,12.0,10.0,4610043,Cartier
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4610052,St. François Xavier
Manitoba,197.0,196.0,311.0,481.0,445.0,625.0,1454.0,2021.0,4611040,Winnipeg
Manitoba,1.0,1.0,15.0,18.0,2.0,4.0,53.0,30.0,4611042,Headingley
Manitoba,9.0,1.0,0.0,52.0,18.0,49.0,104.0,116.0,4612047,Springfield
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,4612056,Beausejour
Manitoba,0.0,5.0,0.0,5.0,0.0,0.0,5.0,14.0,4613032,East St. Paul
Manitoba,6.0,0.0,2.0,1.0,2.0,9.0,31.0,28.0,4613037,West St. Paul
Manitoba,5.0,1.0,4.0,10.0,28.0,0.0,34.0,36.0,4613043,St. Andrews
Manitoba,3.0,2.0,2.0,4.0,2.0,3.0,12.0,50.0,4613047,Selkirk
Manitoba,22.0,38.0,21.0,52.0,29.0,28.0,38.0,47.0,4613056,St. Clements
Manitoba,1.0,98.0,98.0,113.0,205.0,113.0,204.0,333.0,4614015,Rosser
Manitoba,0.0,0.0,2.0,1.0,2.0,2.0,8.0,15.0,4614031,Woodlands
Manitoba,0.0,8.0,17.0,37.0,41.0,84.0,135.0,231.0,4614036,Rockwood
Manitoba,6.0,73.0,15.0,14.0,17.0,9.0,18.0,30.0,4615020,Neepawa
Manitoba,0.0,0.0,0.0,0.0,4.0,17.0,15.0,19.0,4615032,Oakview
Manitoba,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,4615037,Hamiota
Manitoba,3.0,3.0,6.0,1.0,4.0,2.0,2.0,3.0,4615047,Ellice-Archie
Manitoba,5.0,5.0,4.0,3.0,8.0,1.0,7.0,6.0,4615056,Prairie View
Manitoba,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4615063,Yellowhead
Manitoba,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4615070,Harrison Park
Manitoba,8.0,6.0,5.0,11.0,6.0,7.0,17.0,13.0,4615075,Minnedosa
Manitoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4615078,Rosedale
Manitoba,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,4616005,Rossburn
Manitoba,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4616020,Riding Mountain West
Manitoba,5.0,4.0,3.0,2.0,3.0,1.0,4.0,7.0,4616030,Russell-Binscarth
Manitoba,24.0,7.0,3.0,8.0,14.0,7.0,24.0,5.0,4616048,Hillsburg-Roblin-Shell River
